,student_id,student_name_x,email_x,course,admission_date,admission_status,total_fee,paid_fee,Old_payment_status,payment_status,balance,delayed_payment,needs_reminder
192,STU-1192,Manish Sharma,manish.39@mail.com,MCA,2024-06-09 00:00:00,Waitlisted,27631,27631,Paid,PAID,0,0,0
193,STU-1193,Divya Reddy,divya.87@mail.com,BCA,2024-06-09 01:00:00,Admitted,91940,83055,Partially Paid,PENDING,8885,1,0
194,STU-1194,Arjun Das,arjun.24@mail.com,BCA,2024-06-09 02:00:00,Rejected,136833,18356,Pending,PENDING,118477,1,1
195,STU-1195,Amit Sharma,amit.18@mail.com,BBA,2024-06-09 03:00:00,Waitlisted,35389,35389,Paid,PAID,0,0,0
196,STU-1196,Arjun Verma,arjun.91@mail.com,BBA,2024-06-09 04:00:00,Admitted,62965,62965,Paid,PAID,0,0,0
197,STU-1197,Meena Gupta,meena.15@mail.com,MBA,2024-06-09 05:00:00,Rejected,97059,93076,Partially Paid,PENDING,3983,1,0
198,STU-1198,Karthik Reddy,karthik.64@mail.com,B.Tech,2024-06-09 06:00:00,Rejected,144161,144161,Paid,PAID,0,0,0
199,STU-1199,Arjun Choudhary,arjun.67@mail.com,B.Tech,2024-06-09 07:00:00,Waitlisted,156504,151440,Pending,PENDING,5064,1,0
200,STU-1200,Rohit Das,rohit.58@mail.com,BCA,2024-06-09 08:00:00,Admitted,56303,56303,Paid,PAID,0,0,0
201,STU-1201,Nisha Verma,nisha.59@mail.com,MBA,2024-06-09 09:00:00,Waitlisted,133714,133714,Pending,PAID,0,0,0
202,STU-1202,Arjun Patel,arjun.39@mail.com,MCA,2024-06-09 10:00:00,Admitted,194105,144256,Partially Paid,PENDING,49849,1,0
203,STU-1203,Sneha Nair,sneha.20@mail.com,B.Tech,2024-06-09 11:00:00,Admitted,109831,109831,Paid,PAID,0,0,0
204,STU-1204,Manish Patel,manish.59@mail.com,BBA,2024-06-09 12:00:00,Waitlisted,170491,170491,Pending,PAID,0,0,0
205,STU-1205,Rajesh Choudhary,rajesh.92@mail.com,MCA,2024-06-09 13:00:00,Admitted,77461,77461,Pending,PAID,0,0,0
206,STU-1206,Rohit Reddy,rohit.85@mail.com,MCA,2024-06-09 14:00:00,Waitlisted,145579,145579,Paid,PAID,0,0,0
207,STU-1207,Vivek Choudhary,vivek.13@mail.com,BCA,2024-06-09 15:00:00,Admitted,149572,26192,Pending,PENDING,123380,1,1
208,STU-1208,Anita Reddy,anita.79@mail.com,MBA,2024-06-09 16:00:00,Rejected,141430,141430,Paid,PAID,0,0,0
209,STU-1209,Divya Verma,divya.60@mail.com,BCA,2024-06-09 17:00:00,Waitlisted,82428,50703,Pending,PENDING,31725,1,1
210,STU-1210,David Moore,david.49@mail.com,B.Tech,2024-06-09 18:00:00,Admitted,179376,65581,Pending,PENDING,113795,1,1
211,STU-1211,Manish Das,manish.87@mail.com,MCA,2024-06-09 19:00:00,Waitlisted,199106,113960,Partially Paid,PENDING,85146,1,1
212,STU-1212,Meena Gupta,meena.98@mail.com,MBA,2024-06-09 20:00:00,Rejected,106853,106853,Paid,PAID,0,0,0
213,STU-1213,Neha Nair,neha.34@mail.com,MCA,2024-06-09 21:00:00,Admitted,187960,94037,Partially Paid,PENDING,93923,1,1
214,STU-1214,Pooja Singh,pooja.84@mail.com,BCA,2024-06-09 22:00:00,Waitlisted,116407,116407,Partially Paid,PAID,0,0,0
215,STU-1215,Amit Choudhary,amit.75@mail.com,B.Tech,2024-06-09 23:00:00,Admitted,135119,135119,Paid,PAID,0,0,0
216,STU-1216,Kiran Nair,kiran.14@mail.com,BCA,2024-06-10 00:00:00,Rejected,80607,40288,Pending,PENDING,40319,1,1
217,STU-1217,Sneha Reddy,sneha.15@mail.com,MBA,2024-06-10 01:00:00,Waitlisted,102112,48877,Partially Paid,PENDING,53235,1,1
218,STU-1218,Anita Das,anita.74@mail.com,BBA,2024-06-10 02:00:00,Waitlisted,14495,14495,Paid,PAID,0,0,0
219,STU-1219,Rakesh Choudhary,rakesh.34@mail.com,BCA,2024-06-10 03:00:00,Waitlisted,195118,49923,Partially Paid,PENDING,145195,1,1
220,STU-1220,Sneha Sharma,sneha.65@mail.com,BCA,2024-06-10 04:00:00,Waitlisted,170282,170282,Paid,PAID,0,0,0
221,STU-1221,Priya Singh,priya.40@mail.com,MBA,2024-06-10 05:00:00,Admitted,138672,138672,Paid,PAID,0,0,0
222,STU-1222,Kiran Singh,kiran.79@mail.com,MCA,2024-06-10 06:00:00,Waitlisted,54632,54632,Paid,PAID,0,0,0
223,STU-1223,Rajesh Singh,rajesh.69@mail.com,MCA,2024-06-10 07:00:00,Admitted,131108,131108,Paid,PAID,0,0,0
224,STU-1224,Meena Reddy,meena.81@mail.com,MCA,2024-06-10 08:00:00,Waitlisted,155847,113572,Partially Paid,PENDING,42275,1,0
225,STU-1225,Amit Nair,amit.17@mail.com,BCA,2024-06-10 09:00:00,Waitlisted,59639,59639,Paid,PAID,0,0,0
226,STU-1226,Rahul Singh,rahul.65@mail.com,BCA,2024-06-10 10:00:00,Rejected,12271,12271,Paid,PAID,0,0,0
227,STU-1227,Rahul Iyer,rahul.71@mail.com,MBA,2024-06-10 11:00:00,Rejected,63827,63827,Paid,PAID,0,0,0
228,STU-1228,Divya Choudhary,divya.77@mail.com,BBA,2024-06-10 12:00:00,Waitlisted,126098,126098,Pending,PAID,0,0,0
229,STU-1229,Karthik Verma,karthik.23@mail.com,B.Tech,2024-06-10 13:00:00,Admitted,151002,151002,Paid,PAID,0,0,0
230,STU-1230,Manish Patel,manish.36@mail.com,B.Tech,2024-06-10 14:00:00,Rejected,160140,160140,Paid,PAID,0,0,0
231,STU-1231,Anita Choudhary,anita.56@mail.com,MBA,2024-06-10 15:00:00,Waitlisted,29516,29516,Paid,PAID,0,0,0
232,STU-1232,Sneha Singh,sneha.89@mail.com,BCA,2024-06-10 16:00:00,Waitlisted,130126,130126,Paid,PAID,0,0,0
233,STU-1233,Deepa Sharma,deepa.31@mail.com,MBA,2024-06-10 17:00:00,Admitted,128405,128405,Paid,PAID,0,0,0
234,STU-1234,Nisha Iyer,nisha.77@mail.com,MBA,2024-06-10 18:00:00,Waitlisted,103842,90528,Partially Paid,PENDING,13314,1,0
235,STU-1235,Arjun Verma,arjun.65@mail.com,MCA,2024-06-10 19:00:00,Admitted,103387,31702,Partially Paid,PENDING,71685,1,1
236,STU-1236,Priya Patel,priya.11@mail.com,BBA,2024-06-10 20:00:00,Admitted,147461,147461,Paid,PAID,0,0,0
237,STU-1237,Rajesh Singh,rajesh.24@mail.com,B.Tech,2024-06-10 21:00:00,Waitlisted,179233,53932,Pending,PENDING,125301,1,1
238,STU-1238,Meena Verma,meena.62@mail.com,MBA,2024-06-10 22:00:00,Waitlisted,175357,175357,Pending,PAID,0,0,0
239,STU-1239,Manish Sharma,manish.59@mail.com,BCA,2024-06-10 23:00:00,Waitlisted,147422,147422,Paid,PAID,0,0,0
240,STU-1240,Sneha Sharma,sneha.99@mail.com,MBA,2024-06-11 00:00:00,Waitlisted,185061,73342,Partially Paid,PENDING,111719,1,1
241,STU-1241,Rakesh Reddy,rakesh.56@mail.com,MBA,2024-06-11 01:00:00,Waitlisted,150422,150422,Paid,PAID,0,0,0
242,STU-1242,Divya Verma,divya.33@mail.com,B.Tech,2024-06-11 02:00:00,Waitlisted,116481,25516,Partially Paid,PENDING,90965,1,1
243,STU-1243,Amit Das,amit.97@mail.com,BBA,2024-06-11 03:00:00,Waitlisted,151897,64620,Pending,PENDING,87277,1,1
244,STU-1244,Deepa Gupta,deepa.92@mail.com,BCA,2024-06-11 04:00:00,Admitted,189067,57752,Partially Paid,PENDING,131315,1,1
245,STU-1245,Daniel Williams,daniel.19@mail.com,B.Tech,2024-06-11 05:00:00,Waitlisted,150850,150850,Pending,PAID,0,0,0
246,STU-1246,Divya Verma,divya.28@mail.com,BBA,2024-06-11 06:00:00,Admitted,107616,88309,Partially Paid,PENDING,19307,1,0
247,STU-1247,Divya Sharma,divya.47@mail.com,B.Tech,2024-06-11 07:00:00,Rejected,179513,73083,Pending,PENDING,106430,1,1
248,STU-1248,Amit Nair,amit.17@mail.com,B.Tech,2024-06-11 08:00:00,Admitted,166416,166416,Pending,PAID,0,0,0
249,STU-1249,Vivek Das,vivek.38@mail.com,MCA,2024-06-11 09:00:00,Rejected,144192,89632,Partially Paid,PENDING,54560,1,1
250,STU-1250,Rajesh Das,rajesh.10@mail.com,B.Tech,2024-06-11 10:00:00,Rejected,162482,162482,Paid,PAID,0,0,0
251,STU-1251,Arjun Verma,arjun.56@mail.com,BCA,2024-06-11 11:00:00,Admitted,75261,75261,Paid,PAID,0,0,0
252,STU-1252,Kiran Nair,kiran.67@mail.com,MCA,2024-06-11 12:00:00,Rejected,81484,81484,Paid,PAID,0,0,0
253,STU-1253,Amit Gupta,amit.97@mail.com,B.Tech,2024-06-11 13:00:00,Rejected,97217,97217,Paid,PAID,0,0,0
254,STU-1254,Kiran Das,kiran.99@mail.com,BBA,2024-06-11 14:00:00,Waitlisted,149156,149156,Partially Paid,PAID,0,0,0
255,STU-1255,Priya Das,priya.99@mail.com,BBA,2024-06-11 15:00:00,Rejected,71029,30219,Pending,PENDING,40810,1,1
256,STU-1256,Manish Patel,manish.14@mail.com,MBA,2024-06-11 16:00:00,Waitlisted,198877,163469,Pending,PENDING,35408,1,0
257,STU-1257,Rakesh Sharma,rakesh.20@mail.com,B.Tech,2024-06-11 17:00:00,Rejected,79473,14623,Partially Paid,PENDING,64850,1,1
258,STU-1258,Manish Sharma,manish.50@mail.com,B.Tech,2024-06-11 18:00:00,Rejected,115323,115323,Partially Paid,PAID,0,0,0
259,STU-1259,Rakesh Iyer,rakesh.59@mail.com,B.Tech,2024-06-11 19:00:00,Admitted,70928,70928,Paid,PAID,0,0,0
260,STU-1260,Karthik Das,karthik.40@mail.com,B.Tech,2024-06-11 20:00:00,Rejected,199399,58737,Partially Paid,PENDING,140662,1,1
261,STU-1261,Sophia Lee,sophia.39@mail.com,B.Tech,2024-06-11 21:00:00,Admitted,119734,119734,Partially Paid,PAID,0,0,0
262,STU-1262,Neha Iyer,neha.93@mail.com,B.Tech,2024-06-11 22:00:00,Admitted,110496,110496,Partially Paid,PAID,0,0,0
263,STU-1263,Rohit Patel,rohit.19@mail.com,MBA,2024-06-11 23:00:00,Waitlisted,173567,131867,Partially Paid,PENDING,41700,1,0
264,STU-1264,Olivia Smith,olivia.14@mail.com,BCA,2024-06-12 00:00:00,Waitlisted,147112,21025,Partially Paid,PENDING,126087,1,1
265,STU-1265,Arjun Iyer,arjun.65@mail.com,MBA,2024-06-12 01:00:00,Waitlisted,145821,107412,Partially Paid,PENDING,38409,1,0
266,STU-1266,Anita Iyer,anita.45@mail.com,BCA,2024-06-12 02:00:00,Waitlisted,196134,107053,Pending,PENDING,89081,1,1
267,STU-1267,Rajesh Iyer,rajesh.25@mail.com,BBA,2024-06-12 03:00:00,Waitlisted,103821,103821,Partially Paid,PAID,0,0,0
268,STU-1268,Kiran Singh,kiran.22@mail.com,MBA,2024-06-12 04:00:00,Rejected,167700,49507,Partially Paid,PENDING,118193,1,1
269,STU-1269,Karthik Das,karthik.61@mail.com,BBA,2024-06-12 05:00:00,Rejected,143819,143819,Paid,PAID,0,0,0
270,STU-1270,Divya Singh,divya.79@mail.com,BBA,2024-06-12 06:00:00,Waitlisted,88693,88693,Paid,PAID,0,0,0
271,STU-1271,Kiran Iyer,kiran.62@mail.com,BCA,2024-06-12 07:00:00,Admitted,165047,165047,Paid,PAID,0,0,0
272,STU-1272,Sneha Singh,sneha.35@mail.com,B.Tech,2024-06-12 08:00:00,Admitted,42548,42548,Paid,PAID,0,0,0
273,STU-1273,Vivek Das,vivek.81@mail.com,BCA,2024-06-12 09:00:00,Admitted,163813,163813,Partially Paid,PAID,0,0,0
274,STU-1274,Daniel Brown,daniel.29@mail.com,B.Tech,2024-06-12 10:00:00,Rejected,117708,117708,Partially Paid,PAID,0,0,0
275,STU-1275,Manish Nair,manish.34@mail.com,MCA,2024-06-12 11:00:00,Rejected,19467,19467,Paid,PAID,0,0,0
276,STU-1276,Karthik Choudhary,karthik.48@mail.com,MCA,2024-06-12 12:00:00,Admitted,89383,89383,Paid,PAID,0,0,0
277,STU-1277,Neha Verma,neha.27@mail.com,MCA,2024-06-12 13:00:00,Rejected,152609,77854,Partially Paid,PENDING,74755,1,1
278,STU-1278,Priya Nair,priya.83@mail.com,MCA,2024-06-12 14:00:00,Waitlisted,111882,111882,Pending,PAID,0,0,0
279,STU-1279,Kiran Reddy,kiran.29@mail.com,B.Tech,2024-06-12 15:00:00,Rejected,20877,20877,Paid,PAID,0,0,0
280,STU-1280,Meena Choudhary,meena.49@mail.com,BCA,2024-06-12 16:00:00,Waitlisted,169399,169399,Pending,PAID,0,0,0
281,STU-1281,Neha Gupta,neha.56@mail.com,BBA,2024-06-12 17:00:00,Rejected,101641,101641,Paid,PAID,0,0,0
282,STU-1282,Nisha Reddy,nisha.89@mail.com,BCA,2024-06-12 18:00:00,Admitted,184827,107701,Pending,PENDING,77126,1,1
283,STU-1283,John Johnson,john.20@mail.com,MBA,2024-06-12 19:00:00,Rejected,29912,29912,Paid,PAID,0,0,0
284,STU-1284,Anita Das,anita.85@mail.com,MCA,2024-06-12 20:00:00,Admitted,145506,145506,Partially Paid,PAID,0,0,0
285,STU-1285,Karthik Iyer,karthik.53@mail.com,BBA,2024-06-12 21:00:00,Admitted,174111,174111,Paid,PAID,0,0,0
286,STU-1286,Amit Das,amit.80@mail.com,B.Tech,2024-06-12 22:00:00,Admitted,113770,54297,Pending,PENDING,59473,1,1
287,STU-1287,Arjun Choudhary,arjun.48@mail.com,MCA,2024-06-12 23:00:00,Admitted,107198,107198,Pending,PAID,0,0,0
288,STU-1288,Deepa Gupta,deepa.48@mail.com,B.Tech,2024-06-13 00:00:00,Waitlisted,163052,163052,Partially Paid,PAID,0,0,0
289,STU-1289,Rakesh Singh,rakesh.78@mail.com,MBA,2024-06-13 01:00:00,Rejected,143313,97204,Pending,PENDING,46109,1,1
290,STU-1290,Deepa Das,deepa.35@mail.com,MBA,2024-06-13 02:00:00,Rejected,134960,134960,Paid,PAID,0,0,0
291,STU-1291,Meena Gupta,meena.65@mail.com,BCA,2024-06-13 03:00:00,Rejected,118234,53533,Pending,PENDING,64701,1,1
292,STU-1292,Neha Iyer,neha.19@mail.com,B.Tech,2024-06-13 04:00:00,Admitted,84110,77435,Pending,PENDING,6675,1,0
293,STU-1293,Rohit Patel,rohit.47@mail.com,MBA,2024-06-13 05:00:00,Admitted,181906,176422,Partially Paid,PENDING,5484,1,0
294,STU-1294,Kiran Iyer,kiran.64@mail.com,BBA,2024-06-13 06:00:00,Admitted,101223,101223,Paid,PAID,0,0,0
295,STU-1295,Vivek Patel,vivek.60@mail.com,MBA,2024-06-13 07:00:00,Admitted,130129,76078,Partially Paid,PENDING,54051,1,1
296,STU-1296,Arjun Choudhary,arjun.68@mail.com,MCA,2024-06-13 08:00:00,Admitted,64702,40484,Partially Paid,PENDING,24218,1,1
297,STU-1297,Anita Iyer,anita.31@mail.com,B.Tech,2024-06-13 09:00:00,Admitted,109038,96133,Pending,PENDING,12905,1,0
298,STU-1298,David Thomas,david.62@mail.com,MBA,2024-06-13 10:00:00,Admitted,138387,138387,Paid,PAID,0,0,0
299,STU-1299,Arjun Sharma,arjun.29@mail.com,MCA,2024-06-13 11:00:00,Waitlisted,57804,57804,Paid,PAID,0,0,0
300,STU-1300,Karthik Das,karthik.54@mail.com,B.Tech,2024-06-13 12:00:00,Rejected,119479,11150,Pending,PENDING,108329,1,1
301,STU-1301,Anita Iyer,anita.52@mail.com,BCA,2024-06-13 13:00:00,Rejected,126538,126538,Pending,PAID,0,0,0
302,STU-1302,Deepa Gupta,deepa.27@mail.com,BBA,2024-06-13 14:00:00,Waitlisted,162694,162694,Partially Paid,PAID,0,0,0
303,STU-1303,Priya Sharma,priya.13@mail.com,BCA,2024-06-13 15:00:00,Waitlisted,111871,19496,Pending,PENDING,92375,1,1
304,STU-1304,Amit Verma,amit.54@mail.com,BCA,2024-06-13 16:00:00,Waitlisted,120564,48112,Partially Paid,PENDING,72452,1,1
305,STU-1305,Nisha Choudhary,nisha.39@mail.com,MBA,2024-06-13 17:00:00,Waitlisted,139303,139303,Pending,PAID,0,0,0
306,STU-1306,Anita Nair,anita.43@mail.com,BBA,2024-06-13 18:00:00,Rejected,169008,169008,Partially Paid,PAID,0,0,0
307,STU-1307,Amit Verma,amit.57@mail.com,MBA,2024-06-13 19:00:00,Admitted,21940,21940,Paid,PAID,0,0,0
308,STU-1308,Pooja Iyer,pooja.99@mail.com,BCA,2024-06-13 20:00:00,Admitted,73519,73519,Paid,PAID,0,0,0
309,STU-1309,Nisha Nair,nisha.79@mail.com,BBA,2024-06-13 21:00:00,Rejected,120537,120537,Pending,PAID,0,0,0
310,STU-1310,David Thomas,david.87@mail.com,BCA,2024-06-13 22:00:00,Waitlisted,141821,44059,Pending,PENDING,97762,1,1
311,STU-1311,Neha Singh,neha.68@mail.com,BCA,2024-06-13 23:00:00,Admitted,67366,27421,Partially Paid,PENDING,39945,1,1
312,STU-1312,Divya Das,divya.76@mail.com,MBA,2024-06-14 00:00:00,Rejected,89276,19644,Partially Paid,PENDING,69632,1,1
313,STU-1313,Pooja Iyer,pooja.81@mail.com,B.Tech,2024-06-14 01:00:00,Admitted,179184,179184,Pending,PAID,0,0,0
314,STU-1314,Sanjay Choudhary,sanjay.34@mail.com,B.Tech,2024-06-14 02:00:00,Admitted,147287,147287,Paid,PAID,0,0,0
315,STU-1315,Pooja Reddy,pooja.90@mail.com,MCA,2024-06-14 03:00:00,Waitlisted,100960,100960,Partially Paid,PAID,0,0,0
316,STU-1316,Priya Choudhary,priya.88@mail.com,MCA,2024-06-14 04:00:00,Waitlisted,163017,85085,Pending,PENDING,77932,1,1
317,STU-1317,Sneha Iyer,sneha.37@mail.com,BCA,2024-06-14 05:00:00,Waitlisted,120481,108731,Pending,PENDING,11750,1,0
318,STU-1318,Rahul Gupta,rahul.49@mail.com,BCA,2024-06-14 06:00:00,Waitlisted,146179,146179,Paid,PAID,0,0,0
319,STU-1319,Anita Sharma,anita.20@mail.com,B.Tech,2024-06-14 07:00:00,Rejected,135064,135064,Partially Paid,PAID,0,0,0
320,STU-1320,Anita Iyer,anita.49@mail.com,MBA,2024-06-14 08:00:00,Waitlisted,185607,89885,Partially Paid,PENDING,95722,1,1
321,STU-1321,Sneha Singh,sneha.62@mail.com,MCA,2024-06-14 09:00:00,Waitlisted,142222,46086,Partially Paid,PENDING,96136,1,1
322,STU-1322,Rohit Singh,rohit.96@mail.com,B.Tech,2024-06-14 10:00:00,Waitlisted,147591,147591,Pending,PAID,0,0,0
323,STU-1323,John Thomas,john.16@mail.com,MBA,2024-06-14 11:00:00,Admitted,118933,118933,Paid,PAID,0,0,0
324,STU-1324,Neha Choudhary,neha.67@mail.com,MCA,2024-06-14 12:00:00,Rejected,89229,54802,Pending,PENDING,34427,1,1
325,STU-1325,Arjun Singh,arjun.35@mail.com,BBA,2024-06-14 13:00:00,Rejected,198298,60425,Pending,PENDING,137873,1,1
326,STU-1326,Rajesh Reddy,rajesh.32@mail.com,MCA,2024-06-14 14:00:00,Admitted,125600,125600,Paid,PAID,0,0,0
327,STU-1327,Sarah Brown,sarah.89@mail.com,BCA,2024-06-14 15:00:00,Admitted,111559,102523,Partially Paid,PENDING,9036,1,0
328,STU-1328,Rahul Gupta,rahul.52@mail.com,MBA,2024-06-14 16:00:00,Waitlisted,196595,87706,Partially Paid,PENDING,108889,1,1
329,STU-1329,Amit Das,amit.65@mail.com,BBA,2024-06-14 17:00:00,Admitted,153845,153845,Partially Paid,PAID,0,0,0
330,STU-1330,Pooja Gupta,pooja.33@mail.com,MCA,2024-06-14 18:00:00,Waitlisted,157699,157699,Pending,PAID,0,0,0
331,STU-1331,Sneha Reddy,sneha.49@mail.com,BCA,2024-06-14 19:00:00,Admitted,152682,64374,Pending,PENDING,88308,1,1
332,STU-1332,Karthik Patel,karthik.31@mail.com,MBA,2024-06-14 20:00:00,Waitlisted,62901,54724,Partially Paid,PENDING,8177,1,0
333,STU-1333,Divya Sharma,divya.15@mail.com,MBA,2024-06-14 21:00:00,Admitted,108232,108232,Paid,PAID,0,0,0
334,STU-1334,Divya Nair,divya.88@mail.com,B.Tech,2024-06-14 22:00:00,Admitted,100609,100609,Paid,PAID,0,0,0
335,STU-1335,Rajesh Reddy,rajesh.90@mail.com,MCA,2024-06-14 23:00:00,Rejected,111751,111751,Paid,PAID,0,0,0
336,STU-1336,Arjun Choudhary,arjun.81@mail.com,BCA,2024-06-15 00:00:00,Waitlisted,118226,118226,Pending,PAID,0,0,0
337,STU-1337,Sanjay Verma,sanjay.47@mail.com,B.Tech,2024-06-15 01:00:00,Waitlisted,77497,77497,Paid,PAID,0,0,0
338,STU-1338,Daniel Jones,daniel.91@mail.com,B.Tech,2024-06-15 02:00:00,Rejected,181515,155546,Partially Paid,PENDING,25969,1,0
339,STU-1339,Pooja Verma,pooja.94@mail.com,BCA,2024-06-15 03:00:00,Waitlisted,91756,91756,Partially Paid,PAID,0,0,0
340,STU-1340,Anita Singh,anita.86@mail.com,MBA,2024-06-15 04:00:00,Admitted,13912,13912,Paid,PAID,0,0,0
341,STU-1341,Manish Reddy,manish.82@mail.com,MCA,2024-06-15 05:00:00,Waitlisted,169927,169927,Paid,PAID,0,0,0
342,STU-1342,Priya Reddy,priya.77@mail.com,MBA,2024-06-15 06:00:00,Rejected,70066,61114,Partially Paid,PENDING,8952,1,0
343,STU-1343,Meena Das,meena.54@mail.com,MBA,2024-06-15 07:00:00,Admitted,84293,84293,Partially Paid,PAID,0,0,0
344,STU-1344,Nisha Patel,nisha.55@mail.com,B.Tech,2024-06-15 08:00:00,Waitlisted,168820,72814,Partially Paid,PENDING,96006,1,1
345,STU-1345,Nisha Patel,nisha.95@mail.com,BCA,2024-06-15 09:00:00,Rejected,172038,172038,Paid,PAID,0,0,0
346,STU-1346,Deepa Patel,deepa.99@mail.com,MBA,2024-06-15 10:00:00,Admitted,139002,124857,Pending,PENDING,14145,1,0
347,STU-1347,Vivek Gupta,vivek.71@mail.com,MCA,2024-06-15 11:00:00,Admitted,114896,76420,Partially Paid,PENDING,38476,1,1
348,STU-1348,Sneha Patel,sneha.11@mail.com,B.Tech,2024-06-15 12:00:00,Admitted,159232,150098,Pending,PENDING,9134,1,0
349,STU-1349,Anita Gupta,anita.23@mail.com,B.Tech,2024-06-15 13:00:00,Waitlisted,196677,35787,Partially Paid,PENDING,160890,1,1
350,STU-1350,David Jones,david.68@mail.com,MCA,2024-06-15 14:00:00,Admitted,29352,29352,Paid,PAID,0,0,0
351,STU-1351,Pooja Nair,pooja.92@mail.com,B.Tech,2024-06-15 15:00:00,Rejected,189001,145973,Pending,PENDING,43028,1,0
352,STU-1352,Vivek Iyer,vivek.60@mail.com,MCA,2024-06-15 16:00:00,Admitted,144621,144621,Paid,PAID,0,0,0
353,STU-1353,Rajesh Choudhary,rajesh.83@mail.com,BCA,2024-06-15 17:00:00,Waitlisted,160426,160426,Paid,PAID,0,0,0
354,STU-1354,Pooja Patel,pooja.43@mail.com,B.Tech,2024-06-15 18:00:00,Rejected,174249,118785,Partially Paid,PENDING,55464,1,1
355,STU-1355,Sarah Johnson,sarah.68@mail.com,MCA,2024-06-15 19:00:00,Rejected,115482,39017,Pending,PENDING,76465,1,1
356,STU-1356,Nisha Singh,nisha.93@mail.com,BCA,2024-06-15 20:00:00,Rejected,180382,63506,Partially Paid,PENDING,116876,1,1
357,STU-1357,Rahul Singh,rahul.70@mail.com,MCA,2024-06-15 21:00:00,Waitlisted,182981,15750,Partially Paid,PENDING,167231,1,1
358,STU-1358,Sneha Choudhary,sneha.43@mail.com,MBA,2024-06-15 22:00:00,Waitlisted,191684,177953,Partially Paid,PENDING,13731,1,0
359,STU-1359,Rajesh Patel,rajesh.12@mail.com,MBA,2024-06-15 23:00:00,Rejected,83703,83703,Paid,PAID,0,0,0
360,STU-1360,Divya Iyer,divya.52@mail.com,BBA,2024-06-16 00:00:00,Waitlisted,93305,93305,Pending,PAID,0,0,0
361,STU-1361,Arjun Choudhary,arjun.22@mail.com,MBA,2024-06-16 01:00:00,Rejected,18603,18603,Paid,PAID,0,0,0
362,STU-1362,Priya Das,priya.59@mail.com,BBA,2024-06-16 02:00:00,Waitlisted,128142,128142,Paid,PAID,0,0,0
363,STU-1363,Deepa Nair,deepa.83@mail.com,MBA,2024-06-16 03:00:00,Rejected,110295,15914,Pending,PENDING,94381,1,1
364,STU-1364,Emma Brown,emma.50@mail.com,MBA,2024-06-16 04:00:00,Rejected,94673,94673,Paid,PAID,0,0,0
365,STU-1365,Neha Reddy,neha.21@mail.com,B.Tech,2024-06-16 05:00:00,Waitlisted,53329,53329,Paid,PAID,0,0,0
366,STU-1366,Pooja Singh,pooja.20@mail.com,BBA,2024-06-16 06:00:00,Rejected,82745,82745,Paid,PAID,0,0,0
367,STU-1367,Meena Verma,meena.94@mail.com,BCA,2024-06-16 07:00:00,Waitlisted,163771,131041,Partially Paid,PENDING,32730,1,0
368,STU-1368,Kiran Patel,kiran.32@mail.com,B.Tech,2024-06-16 08:00:00,Rejected,79669,79669,Paid,PAID,0,0,0
369,STU-1369,Meena Gupta,meena.83@mail.com,MCA,2024-06-16 09:00:00,Rejected,129693,129693,Paid,PAID,0,0,0
370,STU-1370,Rohit Sharma,rohit.65@mail.com,B.Tech,2024-06-16 10:00:00,Rejected,48850,48850,Paid,PAID,0,0,0
371,STU-1371,Rohit Verma,rohit.14@mail.com,BBA,2024-06-16 11:00:00,Admitted,81460,66459,Pending,PENDING,15001,1,0
372,STU-1372,Nisha Patel,nisha.18@mail.com,B.Tech,2024-06-16 12:00:00,Rejected,61962,39738,Partially Paid,PENDING,22224,1,1
373,STU-1373,Priya Choudhary,priya.80@mail.com,MCA,2024-06-16 13:00:00,Waitlisted,199374,35976,Pending,PENDING,163398,1,1
374,STU-1374,Divya Gupta,divya.43@mail.com,BCA,2024-06-16 14:00:00,Admitted,103800,103800,Paid,PAID,0,0,0
375,STU-1375,David Thomas,david.27@mail.com,BBA,2024-06-16 15:00:00,Waitlisted,64306,64306,Paid,PAID,0,0,0
376,STU-1376,Anita Choudhary,anita.27@mail.com,MBA,2024-06-16 16:00:00,Waitlisted,58617,58617,Paid,PAID,0,0,0
377,STU-1377,Kiran Sharma,kiran.19@mail.com,BCA,2024-06-16 17:00:00,Waitlisted,31733,31733,Paid,PAID,0,0,0
378,STU-1378,Deepa Nair,deepa.13@mail.com,B.Tech,2024-06-16 18:00:00,Rejected,152179,122838,Pending,PENDING,29341,1,0
379,STU-1379,Amit Singh,amit.68@mail.com,BBA,2024-06-16 19:00:00,Waitlisted,137400,137400,Paid,PAID,0,0,0
380,STU-1380,Sanjay Choudhary,sanjay.56@mail.com,BBA,2024-06-16 20:00:00,Admitted,176645,117790,Partially Paid,PENDING,58855,1,1
381,STU-1381,Rohit Choudhary,rohit.12@mail.com,MCA,2024-06-16 21:00:00,Rejected,133574,133574,Paid,PAID,0,0,0
382,STU-1382,Rajesh Reddy,rajesh.64@mail.com,BBA,2024-06-16 22:00:00,Admitted,152607,152607,Partially Paid,PAID,0,0,0
383,STU-1383,Amit Singh,amit.95@mail.com,B.Tech,2024-06-16 23:00:00,Waitlisted,52418,52418,Paid,PAID,0,0,0
384,STU-1384,Sneha Reddy,sneha.57@mail.com,BCA,2024-06-17 00:00:00,Rejected,17124,17124,Paid,PAID,0,0,0
385,STU-1385,Sanjay Sharma,sanjay.52@mail.com,BCA,2024-06-17 01:00:00,Rejected,141404,109321,Pending,PENDING,32083,1,0
